prompt idx,default prompt,method,language style,prompt template,correct,prompt format,prompt length,samples
58,False,meta_cot,,"You will be presented with a set of paragraphs, each of which describes a set of seven objects arranged in a fixed order. Your task is to deduce the order of the objects based on the information provided in the paragraph. The statements in each paragraph are logically consistent. In addition, you will be given a set of options to choose from. The options are represented by {options}. Choose the correct option based on the information provided in the paragraph, which is represented by {paragraph}.",1,other,97,100
59,False,meta_cot,,You will be given a paragraph that describes a set of seven objects arranged in a fixed order. Your task is to deduce the order of the objects. You will also be provided with a set of options to choose from. The paragraph and options are logically consistent within each other. {paragraph} Choose the correct option from the following: {options},1,SEP_VARS,70,100
60,False,meta_cot,,Your task is to deduce the order of a sequence of seven objects based on a paragraph that describes their arrangement. You will also be given a set of options to choose from. The paragraph and options are logically consistent within each other. {paragraph} Choose the correct option from the following: {options},1,SEP_VARS,61,100
61,False,meta_cot,,"In this task, you will be given a paragraph that describes a set of seven objects arranged in a fixed order. Your task is to deduce the order of the objects based on the information provided. You will also be given a set of options to choose from. The paragraph and options are logically consistent within each other. {paragraph} Choose the correct option from the following: {options}",1,SEP_VARS,78,100
62,False,meta_cot,,"You will be given a set of paragraphs, each describing a set of seven objects arranged in a fixed order. Your task is to deduce the order of the sequence of objects. You will also be provided with multiple options to choose from. The options are represented by {options}. Based on the information provided in the paragraph, which is represented by {paragraph}, you should choose the correct option.",0,other,79,100
63,False,meta_cot,,"Your task is to solve a logical deduction task which requires you to deduce the order of a sequence of objects. The task consists of a set of paragraphs, each describing a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. You will also be provided with multiple options to choose from. The options are represented by {options}. You should choose the correct option based on the information provided in the paragraph, which is represented by {paragraph}.",1,other,96,100
64,False,meta_cot,,"You will be presented with a set of paragraphs, each describing a set of seven objects arranged in a fixed order. Your task is to deduce the order of the sequence of objects. The task also includes multiple options to choose from. The options are represented by {options}. Based on the information provided in the paragraph, which is represented by {paragraph}, you should choose the correct option.",1,other,78,100
65,False,meta_cot,,"Your goal is to solve a logical deduction task which requires you to deduce the order of a sequence of objects. The task consists of a set of paragraphs, each describing a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. You will also be provided with multiple options to choose from. The options are represented by {options}. Based on the information provided in the paragraph, which is represented by {paragraph}, you should choose the correct option.",0?,other,97,100
66,False,meta_cot,,"In this task, you will be given a paragraph that describes the order of seven objects. You will also be given a set of options to choose from. Your task is to deduce the correct order of the objects based on the information provided in the paragraph. The paragraph and options are to be filled in using the placeholders {paragraph} and {options}, respectively.",0,other,73,100
67,False,meta_cot,,"Your task is to solve a logical deduction task that involves deducing the order of a sequence of seven objects. The task consists of a paragraph that describes the order of the objects and a set of options to choose from. The options are logically consistent with the paragraph. Use the information provided in the paragraph to determine the correct order of the objects. The paragraph and options are to be filled in using the placeholders {paragraph} and {options}, respectively.",0,other,90,100
68,False,meta_cot,,"This task requires you to deduce the order of a sequence of seven objects. You will be given a paragraph that describes the order of the objects and a set of options to choose from. The options are logically consistent with the paragraph. Your task is to use the information provided in the paragraph to determine the correct order of the objects. The paragraph and options are to be filled in using the placeholders {paragraph} and {options}, respectively.",0,other,88,100
69,False,meta_cot,,"In this logical deduction task, you will be presented with a paragraph that describes the order of a sequence of seven objects. Your task is to deduce the correct order of the objects. The paragraph is provided in the following format: {paragraph}. You will also be presented with a set of options to choose from, which are provided in the following format: {options}. Choose the option that logically follows from the paragraph.",1,SEP_VARS,84,100
70,False,meta_cot,,"Your task is to solve a logical deduction task that requires you to deduce the order of a sequence of seven objects. The task consists of a paragraph that describes the order of the objects and a set of options to choose from. The correct option is the one that logically follows from the paragraph. The paragraph and options are provided in the following format: {paragraph} and {options}, respectively.",0,SEP_VARS,79,100
71,False,meta_cot,,"In this task, you will be presented with a paragraph that describes the order of a sequence of seven objects. Your task is to deduce the correct order of the objects. The paragraph is provided in the following format: {paragraph}. You will also be presented with a set of options to choose from, which are provided in the following format: {options}. Choose the option that logically follows from the paragraph.",1,SEP_VARS,82,100
72,False,meta_cot,,"Your goal is to solve a logical deduction task that requires you to deduce the order of a sequence of seven objects. The task consists of a paragraph that describes the order of the objects and a set of options to choose from. The correct option is the one that logically follows from the paragraph. The paragraph and options are provided in the following format: {paragraph} and {options}, respectively.",1,SEP_VARS,79,100
73,False,meta_cot,,"You will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. Your task is to deduce the order of the objects based on the information provided in the paragraph. Once you have done that, you will be presented with a set of options to choose from. Choose the option that logically follows from the paragraph. Remember to consider all the information provided in the paragraph before making your choice. The placeholders in the input instruction template are {paragraph} and {options}.",0,other,99,100
74,False,meta_cot,,"Your task is to solve a logical deduction task that involves deducing the order of a sequence of seven objects. You will be presented with a paragraph that describes the objects and their order. Your goal is to use the information provided in the paragraph to deduce the order of the objects. Once you have done that, you will be presented with a set of options to choose from. Choose the option that logically follows from the paragraph. The placeholders in the input instruction template are {paragraph} and {options}.",0,other,101,100
75,False,meta_cot,,"In this task, you will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. Your task is to deduce the order of the objects based on the information provided in the paragraph. Once you have done that, you will be presented with a set of options to choose from. Choose the option that logically follows from the paragraph. Make sure to consider all the information provided in the paragraph before making your choice. The placeholders in the input instruction template are {paragraph} and {options}.",0,other,104,100
76,False,meta_cot,,"In this task, you will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. Your task is to deduce the order of the objects. You will also be given options to choose from. The options are the possible answers to the question. Make sure to read the paragraph carefully before choosing an option. {paragraph} {options}",1,other,74,100
77,False,meta_cot,,Your task is to deduce the order of a sequence of seven objects. The objects are described in a paragraph that is logically consistent. You will also be given options to choose from. The options are the possible answers to the question. Make sure to read the paragraph carefully before choosing an option. {paragraph} {options},1,other,65,100
78,False,meta_cot,,This task requires you to deduce the order of a set of seven objects. The objects are described in a paragraph that is logically consistent. You will be given options to choose from. The options are the possible answers to the question. Make sure to read the paragraph carefully before choosing an option. {paragraph} {options},1,other,65,100
79,False,meta_cot,,"In this task, you will be presented with a number of paragraphs, each of which describes a set of seven objects arranged in a fixed order. Your task is to deduce the order of the objects based on the information presented in the paragraph. Once you have done this, you will be presented with a set of options, one of which must logically follow from the statements in the paragraph. Make sure to read the paragraph carefully and consider all the information presented before selecting an option. {paragraph} Now, you will be presented with a set of options. Each option represents a possible order of the seven objects described in the paragraph. Your task is to select the option that logically follows from the statements in the paragraph. {options}. Good luck!",0,other,149,100
80,False,meta_cot,,"This task involves using logical deduction to determine the order of a sequence of seven objects. You will be presented with a number of paragraphs, each of which describes the order of the objects. Your task is to carefully read the paragraph and deduce the order of the objects based on the information presented. Once you have done this, you will be presented with a set of options, one of which must logically follow from the statements in the paragraph. {paragraph} Now, it is time to select the option that logically follows from the statements in the paragraph. Make sure to carefully consider all the information presented before making your selection. {options}.",1,other,127,100
81,False,meta_cot,,"Your goal in this task is to use logical deduction to determine the order of a sequence of seven objects. To do this, you will be presented with a number of paragraphs, each of which describes the order of the objects. Your task is to read the paragraph carefully and deduce the order of the objects based on the information presented. Once you have done this, you will be presented with a set of options, one of which must logically follow from the statements in the paragraph. {paragraph} Your task is to select the option that logically follows from the statements in the paragraph. {options}. Good luck!",1,other,122,100
82,False,meta_cot,,"In this task, you will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. Your goal is to deduce the order of the objects. To do so, you will need to carefully read the paragraph and use logical deduction to determine the correct order. Once you have done so, you will be presented with a set of options to choose from. Make sure to select the option that is logically consistent with the paragraph. Remember to use the placeholders {paragraph} and {options} in your answer.",0,other,107,100
83,False,meta_cot,,"Your task is to use logical deduction to determine the order of a set of seven objects described in a paragraph. The paragraph provides clues that will help you deduce the correct order. Once you have done so, you will be presented with a set of options to choose from. Make sure to select the option that is logically consistent with the paragraph. Remember to use the placeholders {paragraph} and {options} in your answer.",0,other,85,100
84,False,meta_cot,,"In this task, you will need to use your logical deduction skills to determine the order of a set of seven objects. The objects are described in a paragraph, which provides clues that will help you deduce the correct order. Once you have done so, you will be presented with a set of options to choose from. Make sure to select the option that is logically consistent with the paragraph. Remember to use the placeholders {paragraph} and {options} in your answer.",0,other,94,100
85,False,meta_cot,,"In this task, you will be provided with a paragraph that describes a set of seven objects arranged in a fixed order. Your task is to deduce the order of the sequence of objects. The paragraph and the set of options are logically consistent within each other. The options are the possible answers to the task. {paragraph} Choose from the following options: {options}",1,SEP_VARS,74,100
86,False,meta_cot,,You will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. Your goal is to deduce the order of the sequence of objects. The paragraph and the set of options are logically consistent within each other. The options are the possible answers to the task. {paragraph} Select one of the following options: {options},1,SEP_VARS,71,100
87,False,meta_cot,,This task requires you to deduce the order of a sequence of seven objects. You will be provided with a paragraph that describes the arrangement of the objects. The paragraph and the set of options are logically consistent within each other. The options are the possible answers to the task. {paragraph} Choose the correct answer from the following options: {options},1,SEP_VARS,70,100
88,False,meta_cot,,Your task is to deduce the order of a sequence of seven objects. You will be given a paragraph that describes the arrangement of the objects. The paragraph and the set of options are logically consistent within each other. The options are the possible answers to the task. {paragraph} Select the correct option from the following: {options},1,SEP_VARS,67,100
89,False,meta_cot,,"In this task, you will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. You will also be presented with a set of options. Your task is to select the correct option based on the information provided in the paragraph. The paragraph and options are logically consistent within each other. {paragraph} {options}",1,other,69,100
90,False,meta_cot,,Your task is to deduce the order of a sequence of seven objects based on the information provided in the paragraph. The paragraph consists of statements that are logically consistent within each other. You will also be presented with a set of options. {paragraph} {options},1,other,53,100
91,False,meta_cot,,You will be given a paragraph that describes a set of seven objects arranged in a fixed order. The paragraph consists of statements that are logically consistent within each other. Your task is to select the correct option based on the information provided in the paragraph. You will also be presented with a set of options. {paragraph} {options},1,other,66,100
92,False,meta_cot,,"In this task, you will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. Your goal is to deduce the correct order of the objects. You will also be given a set of options to choose from. Make sure to carefully read the paragraph and select the correct option. {paragraph} Choose one of the following options: {options}.",1,SEP_VARS,76,100
93,False,meta_cot,,Your task is to solve a logical deduction problem involving seven objects. You will be presented with a paragraph that describes the objects and their order. Your goal is to deduce the correct order of the objects based on the information provided. You will also be given a set of options to choose from. Choose the correct option based on your deduction. {paragraph} Select one of the following options: {options}.,1,SEP_VARS,81,100
94,False,meta_cot,,"In this task, you will be given a paragraph that describes a set of seven objects arranged in a fixed order. Your task is to deduce the correct order of the objects. You will also be given a set of options to choose from. Make sure to read the paragraph carefully and select the correct option. {paragraph} Choose the most appropriate option from the following: {options}.",1,SEP_VARS,77,100
95,False,meta_cot,,"You will be presented with a set of seven objects arranged in a fixed order. Your task is to deduce the order of the objects based on the information provided in the paragraph. Once you have done that, you will be given a set of options to choose from. Choose the option that logically follows from the paragraph. The placeholders in the question are {paragraph} and {options}.",0,other,77,100
96,False,meta_cot,,"Your goal is to deduce the order of a sequence of seven objects based on the information provided in the paragraph. Once you have done that, you will be presented with a set of options to choose from. Choose the option that logically follows from the paragraph. The placeholders in the question are {paragraph} and {options}.",0,other,65,100
97,False,meta_cot,,"In this task, you will be given a paragraph describing a set of seven objects arranged in a fixed order. Your goal is to deduce the order of the objects based on the information provided in the paragraph. Once you have done that, you will be presented with a set of options to choose from. Choose the option that logically follows from the paragraph. The placeholders in the question are {paragraph} and {options}.",0,other,84,100
98,False,meta_cot,,Deduce the order of a sequence of seven objects by selecting the option that matches the order described in the paragraph. The paragraph and options are logically consistent within each paragraph. {paragraph} Choose from the following options: {options},1,SEP_VARS,47,100
99,False,meta_cot,,"Your task is to determine the order of a sequence of seven objects. You will be given a paragraph that describes the objects in a fixed order, and a set of options that represent the possible orders of the objects. Your goal is to select the option that matches the order described in the paragraph. {paragraph} Choose the correct option from the following: {options}",1,SEP_VARS,73,100
100,False,meta_cot,,"In this task, you will be required to deduce the order of a sequence of seven objects. You will be presented with a paragraph that describes the objects in a fixed order, and a set of options that represent the possible orders of the objects. Your goal is to select the option that matches the order described in the paragraph. {paragraph} Choose the correct option from the following: {options}",1,SEP_VARS,80,100
101,False,meta_cot,,"In this task, you will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. Your goal is to deduce the order of the objects. You will also be presented with a set of options to choose from, and you must select the option that logically follows the paragraph. The paragraph and options are provided in the input template using the keywords {paragraph} and {options}.",0,other,82,100
102,False,meta_cot,,"Your task is to determine the order of a sequence of seven objects based on a paragraph that describes their arrangement. You will also be provided with a set of options to choose from, and you must select the one that logically follows the paragraph. The paragraph and options are provided in the input template using the keywords {paragraph} and {options}.",0,other,68,100
103,False,meta_cot,,"In this task, you will be given a paragraph that describes the order of a sequence of seven objects. Your goal is to deduce the order of the objects. You will also be given a set of options to choose from, and you must select the option that logically follows the paragraph. The paragraph and options are provided in the input template using the keywords {paragraph} and {options}.",0,other,78,100
104,False,meta_cot,,"In this task, you are given a paragraph that describes a set of seven objects arranged in a fixed order. Your goal is to deduce the order of the objects. The paragraph statements are logically consistent within each paragraph. You will also be given a set of options to choose from. The correct answer should be selected from the options. The keyword for the paragraph is {paragraph} and the keyword for the options is {options}.",0,other,86,100
105,False,meta_cot,,Your task is to deduce the order of a sequence of seven objects. You will be given a paragraph that describes the objects in a fixed order. The paragraph statements are logically consistent within each paragraph. You will also be given a set of options to choose from. The correct answer should be selected from the options. The keyword for the paragraph is {paragraph} and the keyword for the options is {options}.,0,other,82,100
106,False,meta_cot,,"In this task, you will be presented with a paragraph that describes a set of seven objects arranged in a fixed order. Your goal is to deduce the order of the objects. The paragraph statements are logically consistent within each paragraph. You will also be given a set of options to choose from. The correct answer should be selected from the options. The keyword for the paragraph is {paragraph} and the keyword for the options is {options}.",0,other,88,100
107,False,meta_cot,,"In this task, you will be presented with a question that describes a set of seven objects arranged in a fixed order. The statements in the question are logically consistent within each paragraph. You will also be presented with a set of answer options, which are presented as {options}. Your task is to select the correct option based on the information provided in the question. The keywords used in this task are {paragraph} and {options}.",0,other,86,100
108,False,meta_cot,,"You will be given a question that describes a set of seven objects arranged in a fixed order. The statements in the question are logically consistent within each paragraph. Additionally, you will be presented with a set of answer options, which are presented as {options}. Your task is to select the correct option based on the information provided in the question. The keywords used in this task are {paragraph} and {options}.",0,other,82,100
109,False,meta_cot,,"Your task is to solve a logical deduction task called logical deduction seven objects. In this task, you will be given a question that describes a set of seven objects arranged in a fixed order. The statements in the question are logically consistent within each paragraph. You will also be presented with a set of answer options, which are presented as {options}. Your goal is to select the correct option based on the information provided in the question. The keywords used in this task are {paragraph} and {options}.",0,other,100,100
110,False,meta_cot,,"You need to solve a logical deduction task called logical deduction seven objects. The task requires you to deduce the order of a sequence of seven objects. The task consists of a paragraph and a set of options. The paragraph describes the objects in a fixed order, and the options contain possible deductions about the order of the objects. Remember to choose the correct option based on the paragraph. Here is the paragraph: {paragraph}. And here are the options: {options}.",1,SEP_VARS,93,100
111,False,meta_cot,,"Your task is to solve a logical deduction task called logical deduction seven objects. The task requires you to deduce the order of a sequence of seven objects. The paragraph describes the objects in a fixed order, and the options contain possible deductions about the order of the objects. Make sure to read the paragraph carefully and choose the correct option based on it. Here is the paragraph: {paragraph}. And here are the options: {options}.",1,SEP_VARS,87,100
112,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on given statements. You will be presented with a multi-choice format with options provided for each question. Use the information provided in the statements to determine the correct order of the objects. 
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,62,100
113,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on given statements. Choose the correct order from the provided options.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,38,100
114,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on logical statements. You will be presented with a multi-choice format with a default prompt and options provided. Your task is to select the correct order of the sequence based on the given logical statements. 
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,65,100
115,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on logical statements. You will be presented with a multi-choice format with a default prompt and options provided. Your task is to select the correct answer based on the logical statements provided.
Logical statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,62,100
116,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on logical statements. You will be presented with a paragraph containing logical statements and answer options. Your task is to select the correct order of the objects based on the given statements.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,60,100
117,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on logical statements. You will be presented with a paragraph of logical statements and answer options in a multiple-choice format. Use the logical statements to determine the correct order of the objects. 
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,62,100
118,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on given logical statements and choose the correct option from a multiple-choice list. The logical statements will provide clues about the relative positions of the objects in the sequence. You will need to use deductive reasoning to determine the correct order of the objects. 
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,75,100
119,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on given logical statements and select the correct option from a multiple-choice list. The logical statements will provide clues about the relative positions of the objects in the sequence.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,57,100
120,False,meta_desc,,"
Deduce the order of a sequence of seven objects based on the given statements and choose the correct option among the given choices.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,39,100
